features.source_id;features.p2p_scatter_over_mad;features.small_kurtosis;features.n_points;features.freq3_harmonics_rel_phase_2;features.p2p_scatter_2praw;features.freq_signif_ratio_31;features.beyond1std;features.freq1_harmonics_rel_phase_0;features.freq1_harmonics_rel_phase_1;features.freq1_harmonics_rel_phase_2;features.max_slope;features.freq1_harmonics_amplitude_2;features.freq1_harmonics_amplitude_3;features.freq1_harmonics_amplitude_0;features.freq1_harmonics_amplitude_1;features.qso_log_chi2nuNULL_chi2nu;features.freq2_harmonics_freq_0;features.freq3_harmonics_amplitude_1;features.percent_difference_flux_percentile;features.qso_log_chi2_qsonu;features.flux_percentile_ratio_mid20;features.freq1_harmonics_rel_phase_3;features.flux_percentile_ratio_mid80;features.freq3_harmonics_freq_0;features.min;features.skew;features.median_buffer_range_percentage;features.freq_amplitude_ratio_21;features.fold2P_slope_90percentile;features.freq_varrat;features.median_absolute_deviation;features.flux_percentile_ratio_mid35;features.freq2_harmonics_amplitude_1;features.freq2_harmonics_amplitude_0;features.freq2_harmonics_rel_phase_0;features.freq2_harmonics_amplitude_2;features.freq2_harmonics_rel_phase_3;features.freq2_harmonics_rel_phase_2;features.freq2_harmonics_rel_phase_1;features.freq_frequency_ratio_31;features.freq3_harmonics_amplitude_2;features.freq_signif_ratio_21;features.freq2_harmonics_amplitude_3;features.freq3_harmonics_amplitude_3;features.freq1_harmonics_freq_0;features.flux_percentile_ratio_mid65;features.freq_signif;features.freq_y_offset;features.freq_frequency_ratio_21;features.linear_trend;features.std;features.scatter_res_raw;features.max;features.weighted_average;features.fold2P_slope_10percentile;features.median;features.flux_percentile_ratio_mid50;features.percent_amplitude;features.freq3_harmonics_rel_phase_3;features.freq3_harmonics_rel_phase_0;features.freq3_harmonics_rel_phase_1;features.freq3_harmonics_amplitude_0;features.medperc90_2p_p;features.amplitude;features.p2p_scatter_pfold_over_mad;features.p2p_ssqr_diff_over_var;features.freq_amplitude_ratio_31;features.stetson_j;features.stetson_k;sources.original_source_id;sources.noisification;sources.noise_args;sources.true_period;sources.classification;sources.survey;sources.c1;sources.c2;sources.e1;sources.e2
755;1.01256361996;-1.09960853132;200.0;2.82996316226;0.0131231374496;0.245515246128;0.615;0.0;1.13501656404;-1.69579028136;181.0;0.18070208331;0.037830440013;4.12798824576;0.132864215658;-0.106237491654;0.158178056928;0.0966137132381;71.5280503084;7.2438282892;0.0363671363473;1.39283260166;0.742128172993;15.350227995;-0.865643662015;-0.11038621325;0.135;0.0262033898759;4.35185298081;7.9076251732e-05;2.76069265118;0.106020620867;0.0482781551915;0.108167285407;-1.7327803823;0.0126324329161;-1.32103563568;-1.82606637838;1.1551924643;96.7868707683;0.0819131393504;0.466869790995;0.0169232871099;0.0252856912498;0.158598246572;0.474652232527;11.3385010337;1.10500371114;0.997350603474;-0.000264135750432;2.84427516612;0.0786108753013;8.21271582609;2.20998911654;-4.03277182227;4.07363536494;0.248095578441;93.5609029944;2.18307579116;-1.92204524279;-2.76005142826;0.0923473871372;1.3354315264;4.53917974405;0.0885709422586;1.99317124024;0.0223710392664;25.5394077755;1.07234794408;755;identity;[];6.30580029774;sinusoidal;Synthetic;0.0;0.0;0.0;0.
756;0.957751437946;-1.08923566574;200.0;3.01219965265;0.00809575491118;0.0181758016527;0.0;0.0;1.11105708397;-1.38263176111;183.0;0.00267484810422;0.00421080597928;2.11994132218;0.00379627186285;-0.134684966607;0.523613138891;0.00335570083561;6.3767645625;6.84819173902;0.237403747999;1.98267715192;0.927006439777;0.0974106218922;1.525499122;0.0672042314955;0.145;0.00200628254145;2.45642928714;2.12046955044e-05;1.5511089378;0.44095996284;0.00214261280772;0.00425320126358;-2.54011276806;0.00276333365513;0.728976686829;2.91381603145;-1.29054404394;0.506195147135;0.00165410346862;0.0299585536276;0.00108052771677;0.000206546740252;0.192436894039;0.806018912893;11.7039582522;-2.02086985537;2.72096024781;2.69617862537e-06;1.51290255118;0.0462385606501;6.20704164275;5.99805389788;-2.36191872192;3.93261753823;0.662876131563;8.18009903692;1.04556114678;3.00525382381;2.80496782459;0.0069707833374;1.0448612907;2.34077126037;0.0728335772851;2.02120490091;0.00328819635924;13.5837259413;1.12878766793;756;identity;[];5.19649758048;sinusoidal;Synthetic;0.0;0.0;0.0;0.
757;1.72260591142;9.41760444696;200.0;1.25294972371;0.831858716383;0.123244337021;0.0;0.0;1.71165783505;-1.88060987246;195.0;0.0672484853689;0.0518438437113;0.12549634622;0.084244563088;0.206634890385;0.905385624382;0.00694091477627;0.834629239242;3.1530328414;0.0497192854477;0.421063221293;0.345214964712;1.40604280958;2.36164765386;-2.73446563486;0.82;0.454001884989;10.2658531354;0.493593450512;0.0535198502505;0.0815285831655;0.0169798415267;0.0569755777431;0.0728113765927;0.0119640976315;-2.06881797605;2.18274039682;1.10257903592;0.134356560693;0.0111425219596;0.259605880371;0.00817043224886;0.00406187574966;10.4650104344;0.184247266244;6.95144817681;-0.0681112464905;0.0865155013518;-4.64163229812e-07;0.223896814197;1.57490380395;3.65836547525;3.43658883774;-12.097684265;3.42399627449;0.115046120083;1.6603541126;0.930710796054;-2.59815509777;-1.11308543477;0.0429406887954;0.849540259035;0.648358910699;1.8030400861;2.13172030233;0.342166844604;0.168600318423;0.641772817539;757;identity;[];3.54841687256;detached;Synthetic;0.0;0.0;0.0;0.
758;1.402370804;-0.233605539337;200.0;-2.03191472133;0.789430404262;0.36490134086;0.0;0.0;-2.05177014934;-2.52108342506;169.0;0.0781509152215;0.0154705285081;0.491938288115;0.0382843225856;-0.0143464782013;2.32064160386;0.036965259194;1.24799371627;4.02618321011;0.130418323092;-0.639106201968;0.840866189757;0.00685080157346;2.78098785282;-0.522930562056;0.33;0.362675235116;40.8468045724;0.0377413747706;0.248758236867;0.286929545127;0.042380392383;0.178413834305;-2.95171629397;0.0335293582998;0.592747947153;1.61067489044;2.38179381597;0.000638146060076;0.0316664288898;0.54559612987;0.0465571087232;0.00939165818773;10.7354757822;0.67294498944;11.4708788329;-0.396373877037;0.216165696886;7.68852659803e-05;0.354137664769;0.975195509752;4.23594080003;4.01524480398;-28.5871539496;3.72957316421;0.461445343236;1.39570933186;-0.482923904891;2.7304034819;-2.60779266427;0.0986666778012;1.08477561098;0.727476473607;1.18517844516;2.1423939561;0.200567185326;2.42945491684;0.972538052224;758;identity;[];2.84483942563;detached;Synthetic;0.0;0.0;0.0;0.
759;2.02905146676;-0.531030632674;200.0;1.27609226396;1.09763193405;0.340707320101;0.0;0.0;-1.50106990507;-0.137794654392;88.0;0.280583026641;0.122209217379;0.403452599278;0.119996340845;0.287993744923;6.73070457702;0.0656165873447;1.50148958927;3.59496233745;0.0649329816478;1.18543109507;0.813961305463;4.14613352212;3.6159807138;-1.06010037308;0.57;0.402288276552;0.848139808716;0.0523440279443;0.150933227896;0.13097294456;0.0181584522424;0.162304250834;2.29401884302;0.0555374002084;0.963101570392;0.486855717267;-1.79007033707;11.6864035088;0.0825025008904;0.380968518187;0.0442735268598;0.0420809457184;0.354782677066;0.59460752399;10.6238056711;-0.0596315431728;18.9713450292;4.01301555737e-05;0.377670823171;1.91384758344;5.29596839;4.69333975276;-0.764129241862;4.88593210108;0.329409960568;2.2209245745;1.81796747159;-0.241379390126;0.894937184303;0.106923892273;0.879136908983;0.839993838105;1.65879166187;2.02723694362;0.265022192111;2.12049961835;0.832668622063;759;identity;[];4.85344861836;detached;Synthetic;0.0;0.0;0.0;0.
760;1.67843079868;2.60628921468;200.0;1.00078087914;0.147330224309;0.140515360386;0.0;0.0;1.5759042073;2.95593252254;68.0;0.0484504800664;0.00835065058653;0.164257716799;0.111498940288;0.242772067782;0.137946904253;0.0108601014351;0.917562004707;3.76414834227;0.0384121319961;2.21785281426;0.504970276847;0.0818956011153;3.4392812839;-2.10724746752;0.755;0.281265236152;0.928327054037;0.0408444179295;0.0514693444646;0.0769658906442;0.0206625773358;0.0461999855053;-0.0025800534836;0.0227005087749;-1.68128059461;-3.00741311554;1.38534461642;0.282189542484;0.00907679494448;0.277408356842;0.0108664299483;0.0160253885955;0.290214869036;0.336811555474;9.90301569087;0.0555453336039;0.475326797386;-2.62129750743e-05;0.230186517039;1.03578726299;4.58493051026;4.33600941518;-0.718291935869;4.46385317584;0.139554189718;1.56938247013;-0.29011014808;1.77821244261;-1.08555464526;0.0359194742135;0.795452323386;0.572824613182;1.19337229468;2.05217379681;0.218677544735;0.391594080546;0.701890918596;760;identity;[];6.8927444571;detached;Synthetic;0.0;0.0;0.0;0.
761;1.11920463637;-1.35865966483;200.0;2.66139739043;0.0163341026944;0.528838856213;0.51;0.0;-0.0854137776569;-3.08189899127;56.0;0.0793902875411;0.110442896908;2.78688148149;0.0455290296612;0.0117248875229;0.236028877202;0.010470661231;13.3317871399;6.94732290386;0.115147224782;2.00501357572;0.904354663907;0.0096475191337;0.685516511686;-0.0858886655166;0.14;0.0458223507234;11.3181957738;0.00205039848581;1.91876995449;0.260467809125;0.0203842203249;0.127701460669;-1.83482615452;0.0218178404933;0.629542458014;1.90670703724;2.95735421817;0.0148814260703;0.035515631249;0.608969582978;0.0307245426608;0.024346394519;0.64829264938;0.703021482282;11.18062866;0.511378134481;0.364077669903;1.8242850536e-05;1.92687433557;0.0819264987955;6.6975085183;3.26719710886;-10.0405519084;3.88558796662;0.429315603936;18.0558612508;-2.47973131646;-0.305176212103;2.7770889397;0.0890354674123;0.914819308793;3.00599600331;0.118192085953;2.04555345224;0.0319480638139;17.2413206106;1.12407249481;761;identity;[];1.54256284771;sinusoidal;Synthetic;0.0;0.0;0.0;0.
762;0.954877106115;-0.895966984718;200.0;0.0402012161311;0.0105322607376;0.474053639658;0.21;0.0;2.94248836109;2.72983725639;185.0;0.0172460367162;0.0524243977846;2.21121654268;0.0542491870381;0.662288532803;15.149104791;0.0113311106613;7.99459244828;6.74367961017;0.206286667802;2.0116061617;0.934045177275;6.62568789932;2.0001305965;0.0222930135792;0.14;0.0251886460366;1.35811324853;0.000172077577116;1.7349014426;0.39588461674;0.0331262815644;0.0556975508039;1.89870083678;0.0259893759174;1.58372907349;2.57789524904;0.509140138727;61.4139513538;0.007485723788;0.677370879737;0.0170753601776;0.00607807012158;0.107885712501;0.804763382162;11.2322198122;-1.28287584519;140.418081689;1.79677935752e-05;1.64611257779;0.0443256550621;6.95580616419;5.69854886658;-1.51214300668;4.49198994101;0.629560024254;8.92530217749;2.65597849755;3.03239174824;-0.831757137073;0.0357847073364;1.0953542418;2.47783778385;0.0740680978715;2.02702124317;0.0161832668333;14.8351049791;1.12316961243;762;identity;[];9.2702302339;sinusoidal;Synthetic;0.0;0.0;0.0;0.
763;1.11381775256;-0.956851133537;50.0;0.830844122624;0.0600697183166;0.171933071188;0.6;0.0;-0.687567558329;0.406516318922;38.0;0.0570137099868;0.203468695679;4.62244782558;0.224562301316;-0.112021020064;0.104958628462;0.0561514940176;62.7771102374;6.59410015899;0.158436605541;-1.66950587513;0.936287765392;0.0478480339404;-1.49515064977;-0.00844715942776;0.08;0.0373640869442;3.04867091633;0.00172338542529;3.64000292617;0.443965067917;0.0546960343935;0.17271354245;0.126355123844;0.0574880995882;1.86219956036;-0.810549605461;-1.4311812367;0.403887688985;0.0236857225804;0.359089445473;0.0684666324613;0.0613178420603;0.118468661574;0.83487727278;4.96726123381;2.78754420221;0.88596112311;-0.000324045145825;3.43970361684;0.0355786584701;7.67914624559;0.541988097114;-2.77296411327;3.38556330691;0.597057693365;88.5953731709;-1.05887805739;1.04587688965;-0.304823331845;0.153661361658;0.865568817126;4.58714844768;0.10426018715;2.02953490478;0.0332424220795;32.480086172;1.16558597672;713;cadence_noisify;[50,'random'];8.43940547557;sinusoidal;Synthetic;0.0;0.0;0.0;0.
764;1.86299855359;-1.80412410637;50.0;-1.47425437918;1.06558011987;0.126886320099;0.0;0.0;1.25296823764;2.55394582464;24.0;0.163515612848;0.102968931231;0.197732997403;0.160183647411;0.135840749645;0.0327487359903;0.00515143413188;0.826734056209;2.65598692153;0.0449972656441;-1.82887890546;0.827878726588;0.26655240532;3.85440914087;-1.57363103511;0.64;0.368969940382;0.586669458602;0.00825209324277;0.05598415075;0.084036049979;0.109071284447;0.0729575322634;2.20101504066;0.0996559707309;-2.19008195237;-2.77443639889;2.61230834959;0.682857142857;0.0166967944961;0.150743161063;0.0638136018371;0.0246442578958;0.39034871072;0.310928822137;4.68186121327;0.441522502063;0.0838961038961;5.32838840625e-05;0.215598996146;0.977328782932;4.68114347405;3.9698573803;-0.567219641973;4.5445471384;0.123625462819;0.888231328846;2.5739257299;-2.47662300504;2.66418607638;0.0407792592939;0.925470382231;0.413367166593;1.36481435378;1.47245178074;0.206233961096;0.41924752279;0.742337574219;714;cadence_noisify;[50,'random'];7.10865369367;detached;Synthetic;0.0;0.0;0.0;0.
765;0.860122081521;-0.831890100473;50.0;-1.23446281462;0.0558544532892;0.20832947727;0.5;0.0;3.02964920428;0.549173006887;7.0;0.0548470319695;0.047991538353;3.5404833447;0.0665912366997;-0.361899375857;1.2903651801;0.00473877639684;16.1150723812;6.93376299594;0.0956524338239;2.98390811766;0.748287130263;0.769770380348;-0.680715408415;0.0282396207509;0.16;0.0227166970929;12.1544128078;0.00030587241379;1.92526337398;0.137233431048;0.0113717689287;0.0804280877039;1.72235183713;0.0344418107368;-1.10302258724;2.36805213643;2.12912142499;1.34914642154;0.026169221236;0.574882017786;0.00999904824668;0.014692968545;0.570561036267;0.44632325007;4.92566824346;1.07310342298;2.26157255417;-9.12089598244e-06;2.22305212857;0.0334131946238;6.27176580423;1.73146650217;-12.1103908559;2.56482826019;0.192980638221;18.8708967818;-1.61908164557;-3.04667933154;-0.245525011196;0.0511045008932;1.08688270557;3.47624060632;0.11449918493;1.83149885347;0.0144343288522;20.1679127706;1.04080759899;715;cadence_noisify;[50,'random'];1.7526824307;sinusoidal;Synthetic;0.0;0.0;0.0;0.
766;1.25073858444;-0.502734077458;50.0;-0.797629100033;0.0596081785901;0.00732494110279;0.54;0.0;-2.07036990233;1.58611960592;35.0;0.143101818729;0.0951043492812;3.39742972602;0.0836933606584;0.0583135340274;0.0324180389196;0.00833095806646;11.4244407765;6.26062100516;0.209434869229;-1.37035947072;0.840509923348;0.0332782190568;-0.949852003919;0.237665586347;0.06;0.0208740915833;6.95936889155;0.000415937117449;2.17827488844;0.413036996471;0.00515389514888;0.0709182592489;1.26177177665;0.0136407254346;1.8357356222;3.11713968234;2.37173250294;0.0941588074232;0.0162725838174;0.0219941238759;0.0407022790304;0.0259584279625;0.35342651386;0.703402249998;5.05365702839;2.44667351685;0.0917249771828;-8.57669412178e-05;2.44422165255;0.06439324976;6.20607511875;0.314787867455;-6.69833682314;1.87162093006;0.580644171342;12.4458782225;0.660535599034;-1.52404159537;2.18626821619;0.0192043409024;0.93954946411;3.57796356133;0.140079295998;1.98070012028;0.0056526087222;22.1622411331;1.11257787055;716;cadence_noisify;[50,'random'];2.82960094419;sinusoidal;Synthetic;0.0;0.0;0.0;0.
767;2.31299603861;-0.40664401195;50.0;-0.644957804495;1.06112679026;0.262345817203;0.0;0.0;2.29665675643;1.68599446613;5.0;0.0473498729731;0.0415455702996;0.392711623919;0.0235997524893;-0.0571599886017;0.0395256047569;0.0995509200155;1.41307032932;3.54776011393;0.118541513561;0.856675761304;0.843922256118;0.221939611626;3.4927902659;-0.582465443913;0.42;0.509126055604;0.444191060454;0.0430517284802;0.205381386471;0.200868048561;0.0660432066563;0.199939720076;0.601595447484;0.0666771065754;1.18050325109;2.71842815015;-1.05276913669;4.25418719212;0.127126239062;0.312192770797;0.0531688681121;0.0896885246598;0.0521696863827;0.697204968746;4.81035528318;0.0860868677804;0.75763546798;0.000250679383314;0.387293482868;0.965942999527;4.994633496;4.33712687545;-0.257751627996;4.41479577329;0.279774567451;1.33777227058;2.49716882255;3.01447663923;0.323345836598;0.212914432425;1.28126622236;0.750921615048;1.30157418474;2.01177920835;0.542164834085;2.55876143651;0.928317573419;717;cadence_noisify;[50,'random'];0.625139258039;detached;Synthetic;0.0;0.0;0.0;0.
768;0.904493914626;-0.876926179303;50.0;-1.77939411783;0.0641287979565;0.000244319795975;0.48;-2.27373675443e-13;0.722992249643;-2.64704186095;8.0;0.0181696236759;0.0042641877018;2.73370848106;0.00361247060502;-0.212424256251;0.0212997333491;0.00752201873649;7.54104582814;6.92188761473;0.255083143536;1.69367889695;0.900953670163;0.0203174640927;1.4047030018;0.0835412095339;0.08;0.00698852555414;3.0219283018;3.66219306721e-05;1.8883085785;0.371450500259;0.0138099995567;0.0191045915774;-0.774181572088;0.00585099276201;-1.44269728017;0.767550986906;-3.01394188465;0.0916724982505;0.00505102254431;0.0113294471998;0.000828251326461;0.00351539091481;0.221630963271;0.733104680198;5.00683508986;1.10528925404;0.0961045019827;-6.25920870974e-06;1.91006135799;0.0302254749028;6.98998373096;3.05965759464;-3.56942269573;3.85781475873;0.505300071932;8.57733553268;-1.74635063796;-2.6768317959;-2.18034407713;0.0105520515699;0.934042689474;2.79264036458;0.0933640238477;1.84382173897;0.0038599768933;19.1172437126;1.00145562391;718;cadence_noisify;[50,'random'];4.51202061847;sinusoidal;Synthetic;0.0;0.0;0.0;0.
769;0.877414094878;-1.49645338772;50.0;-0.0389815455988;1.05092065388;0.242676844501;0.38;0.0;0.643587452295;2.01563228352;40.0;1.04484901799;0.547473064709;2.67915331543;1.12279537826;0.32145740215;0.0761174506489;0.419907451833;39.9051261283;6.20967449384;0.0295198166219;1.56547874902;0.845195648518;0.165819751865;-0.324232854317;-0.0671671957972;0.26;0.36459932994;1.7909195144;0.01281961137;2.68860467144;0.18595598633;0.63868772666;0.976817503615;1.97236382271;0.371192668862;-1.9857339896;-2.75898833432;2.86387520232;2.31001472754;0.398068483816;0.0878765644457;0.390405750713;0.0989356894897;0.0717829847092;0.584370461599;4.82262009142;0.648606194753;1.06038291605;-7.441992011e-05;2.5766038033;0.393356498475;7.15923908518;3.44077193611;-1.39532448524;3.8775071117;0.367059424509;46.9397744498;-1.65369197558;1.19029865034;2.93519536672;1.16944161069;1.11925304218;3.74173596975;1.16796939089;1.6401543968;0.43649671109;22.4762256052;1.07495926968;719;cadence_noisify;[50,'random'];3.80789611818;sinusoidal;Synthetic;0.0;0.0;0.0;0.
770;1.79576288566;2.17679379031;50.0;-0.762345520639;0.085885163584;0.162184136599;0.0;0.0;2.68979187435;-0.310428370865;47.0;0.0677362957793;0.084184808845;0.331205204389;0.0942921089527;-0.201829258734;0.1641363736;0.0299705733628;1.37049183217;4.0523630763;0.114064014299;1.10276604447;0.780756769918;0.00736330125748;0.983799323481;-1.19204741098;0.28;0.77184466638;0.548929699719;0.115776746503;0.188688231418;0.207328603477;0.137777167248;0.255638970485;-0.910167006479;0.0726572536261;0.0725189648758;0.176417061157;-1.13169676349;0.022446370223;0.0131674996797;0.514695249451;0.080979911483;0.02552648552;0.328039731338;0.435766470713;4.65424210811;-0.122703686621;0.500355164086;6.18967209193e-05;0.351958956463;0.311309680245;2.36202572243;2.08660898342;-1.02166841589;2.04136757448;0.260172671421;1.64866663251;-2.57061950391;0.636190858977;-0.549260783476;0.0780873362798;0.463878769595;0.689113199474;0.590278716923;2.22715178448;0.23576723809;2.16904943418;0.878522808226;720;cadence_noisify;[50,'random'];6.09598894833;detached;Synthetic;0.0;0.0;0.0;0.
771;1.64970819591;-0.299908064488;50.0;1.58417857822;0.0390734410131;0.122461735234;0.04;0.0;-2.43244909581;-1.66275639772;12.0;0.187899907996;0.0813383867317;4.15109603607;0.192631957855;-0.169904141706;0.03965412552;0.0433298482116;186.824825466;6.33909009183;0.0149818944402;-1.33959271347;0.527498293976;0.211968423149;-1.65584809847;-0.406856084737;0.14;0.0212218617287;8.49196423599;0.000167200205431;2.26941518623;0.0730687544403;0.0471129891773;0.0880939860999;2.08293824521;0.0512480920513;-0.0993951808565;-3.10895416342;-1.50093147645;0.605043207253;0.0472417288904;0.0103113377153;0.037078952171;0.00730698514563;0.350336010069;0.323056442754;5.35131132545;-3.6424997506;0.113188836946;-0.000169897832677;2.89080698798;0.055390091721;7.10758767786;6.36301846785;-8.98715636007;4.40969716404;0.105772638553;265.819831153;2.65450451183;-0.513260067974;1.7542272277;0.0547102337736;1.04029863485;4.38171788817;0.158215233311;2.48649204547;0.0131797080333;25.8192187815;1.00185291517;721;cadence_noisify;[50,'random'];2.85434595511;sinusoidal;Synthetic;0.0;0.0;0.0;0.
772;1.33764875372;-1.13879437829;50.0;2.86185173426;0.82576289241;3.19644405398e-05;0.0;0.0;-2.55433853521;-0.258620375379;39.0;0.0724230696116;0.100500810547;0.467337898828;0.0498030108437;-0.358185698544;0.221252236065;0.0379506281815;1.09830568354;4.33295694549;0.0705156684088;0.658667876162;0.927124591614;0.0291049781891;1.86354102888;-0.510875992039;0.32;0.325321835595;0.0139116907512;0.0019068197128;0.288113240418;0.202499068873;0.0163257020188;0.15203522309;-1.66444698254;0.0573297122393;-2.45500849519;0.849079964848;2.57441989391;4.24603174603;0.0378173659491;0.0969075131041;0.0923226855014;0.0440371312415;0.00685463037724;0.670658599693;4.92077081839;0.171472172474;32.2777777778;0.000254641191311;0.330198078028;0.648230500115;2.94802156301;2.42469596039;-0.0236018167368;2.51331012292;0.354034330277;0.819313899891;-2.95599675384;-1.17445280528;0.207864818465;0.0622865449595;0.822108550947;0.542240267065;0.838388547799;2.6260588128;0.133279464635;2.12589923831;0.991345840349;722;cadence_noisify;[50,'random'];6.35597146008;detached;Synthetic;0.0;0.0;0.0;0.
713;0.882169040274;-0.826869974574;200.0;-0.583073738346;0.0116927888537;0.310441355454;0.695;0.0;0.780755870718;0.917009935761;150.0;0.242970605593;0.083113331698;4.53934953683;0.181941551467;-0.263657589254;4.45211367822;0.0883662063424;51.5022581274;7.33011157846;0.079534038507;-0.115833201431;0.759894851634;1.14031059306;-1.76392931684;0.0403820118475;0.085;0.0386792102383;2.98048405792;0.000382944285704;3.26458581886;0.166164899269;0.0478673914502;0.17557845508;0.979307837;0.0158027723073;2.65743871415;-2.9398826391;-1.38374348488;9.625;0.0463309875089;0.643578869021;0.0403922417418;0.0550203470993;0.11847382785;0.560845587982;11.347549912;3.14346817895;37.5788793103;-0.000291292778861;3.22419159281;0.082571390486;7.84613239302;0.00727583506235;-3.15844409838;2.9514680981;0.364863944663;75.9412018698;0.938390756094;2.94673210792;-2.03237866996;0.174860559857;0.780954053634;4.80503085493;0.0899553841273;1.90494031887;0.0385210608784;29.3152011779;1.13752174923;713;identity;[];8.43940547557;sinusoidal;Synthetic;0.0;0.0;0.0;0.
714;1.78587769162;-0.928637972198;200.0;-0.257679417199;1.04709781396;0.307870514397;0.0;0.0;1.8571292485;-3.14069174312;129.0;0.0985433119147;0.00901069131342;0.270935116799;0.198189911176;0.276658480138;4.98848105375;0.0267430399298;0.82797734408;2.98737622782;0.0354983525344;1.4702753929;0.665418182785;13.3016703087;3.76229433417;-1.77641871208;0.68;0.385164124071;1.30989347135;0.0327189707354;0.0594717831395;0.0872274490871;0.0488389720388;0.104354486942;0.840130771137;0.0080827903249;1.54391710426;-2.39543838827;2.12458571566;21.3781102488;0.025142021266;0.38065911286;0.028229835529;0.0634948052829;0.622209828367;0.242675953896;10.7642601138;0.0216159055427;8.01736138891;-6.67585074099e-05;0.202500024726;2.81121865614;4.77459891705;4.36796147411;-1.38628556936;4.5455170344;0.142390074658;1.0572595171;-1.2140471385;1.53204575382;-0.860720149789;0.10197002989;0.899534715331;0.506152291441;1.89422568772;1.84194835661;0.37636328245;0.313792525112;0.741433774;714;identity;[];7.10865369367;detached;Synthetic;0.0;0.0;0.0;0.
715;1.14952542374;-1.04993745298;200.0;-2.23720224948;0.0123334125821;0.47097698036;0.66;0.0;0.294803504166;-0.558514911249;21.0;0.00870446532204;0.0320647202976;3.59422768825;0.0707802262694;0.0121681195576;0.570268026151;0.00733363240027;36.9829988262;7.29177429423;0.0525222694229;-0.682674984117;0.754097708809;1.75439202799;-0.853349697988;-0.200552587685;0.115;0.0298315707363;12.5536383801;0.000353649404273;2.07684332094;0.117809519004;0.0519423651993;0.107221457525;-1.88917276488;0.0186051932719;-2.6140083896;-1.44132848693;-2.35937049139;3.07494973864;0.0257245755063;0.589574912495;0.058699882218;0.0074986960773;0.570543318464;0.473777485777;11.1736326915;1.46436908067;0.999517490953;-0.000135852774564;2.33360652218;0.0605031782569;6.57063669396;1.40691945385;-12.0700724159;3.37879318698;0.183829485483;48.3011618319;-1.54986638417;1.82833239717;-2.02720621479;0.0550185770694;0.987245349702;3.71199319597;0.088947119207;2.08731397437;0.0153074823972;20.7521436843;1.09047447013;715;identity;[];1.7526824307;sinusoidal;Synthetic;0.0;0.0;0.0;0.
716;0.918959749335;-1.10872462372;200.0;-2.53231711574;0.0115801992877;0.43936854286;0.57;0.0;0.388458266634;2.20855225387;83.0;0.118571574028;0.210181766024;3.46591555042;0.0759331799367;0.307480311606;18.7971959089;0.0447611918452;22.4576464417;6.88115796249;0.0976544980089;2.53706521542;0.865242580622;18.5451498729;-0.949852003919;0.011489653433;0.15;0.0443509785178;6.29108929734;0.00347698043627;2.41594307344;0.241599029263;0.0559180443273;0.153716746121;1.75314914266;0.0288367089988;-1.05343907936;2.31696575901;-0.672730389658;52.4781557067;0.0230116636373;0.685108225969;0.0423443049092;0.028490550199;0.353387988261;0.657049592359;11.1364353767;0.863552834252;53.19138322;-0.000308854430138;2.35959560186;0.082626769911;6.22768272713;1.7054733567;-8.46391846159;2.73208298802;0.4154010962;28.7012000383;2.56932481116;-1.21395565041;-1.61377982007;0.100031753176;1.57683524347;3.58876736552;0.102698814918;1.99214706897;0.0288615667985;20.9599076871;1.10576737561;716;identity;[];2.82960094419;sinusoidal;Synthetic;0.0;0.0;0.0;0.
717;1.41932105606;0.0328063035252;200.0;0.667566320403;1.09754128377;0.291539245307;0.0;0.0;1.42732020686;-2.68960518826;2.0;0.148991894739;0.0164265075714;0.31414646134;0.127737282605;0.203246846417;8.35019911902;0.104642083609;1.31386469873;3.60336898451;0.134771459748;-1.41839029558;0.831785440721;11.7899766087;3.4927902659;-0.505666556099;0.325;0.58708653903;35.6993558216;0.0847690628465;0.244537852692;0.226789095735;0.0850004940509;0.184431158737;0.237505740792;0.0445289570836;0.106852292491;-1.69300377389;1.95341496807;1.35699141733;0.0420589360053;0.451737304172;0.073611350108;0.0792236320123;8.68832069102;0.698691235558;10.4969178491;-0.175574343739;0.961083207673;-4.40277286234e-05;0.373754419337;1.1229255623;5.00609585466;4.46813477708;-24.3327757372;4.39161749426;0.376106624003;1.28839447916;1.79572622911;-2.6697906577;-1.57610282205;0.183494193479;1.02333240168;0.756652794378;1.64338264537;1.99950701282;0.584103964427;2.57430380983;0.978039046185;717;identity;[];0.625139258039;detached;Synthetic;0.0;0.0;0.0;0.
